country;year;sex;age;suicides_no;population;suicides/100k pop;country-year;HDI for year;  gdp_for_year ($)  ;gdp_per_capita ($);generation
Hungary;2003;female;35-54 years;211;1.446.346;14,59;Hungary2003;;R$ 85.324.771.841;R$ 8.840,00;Boomers
Hungary;2003;male;15-24 years;101;701.620;14,4;Hungary2003;;R$ 85.324.771.841;R$ 8.840,00;Millenials
Hungary;2003;female;25-34 years;33;772.722;4,27;Hungary2003;;R$ 85.324.771.841;R$ 8.840,00;Generation X
Hungary;2003;female;15-24 years;23;672.145;3,42;Hungary2003;;R$ 85.324.771.841;R$ 8.840,00;Millenials
Hungary;2003;male;5-14 years;8;585.286;1,37;Hungary2003;;R$ 85.324.771.841;R$ 8.840,00;Millenials
Hungary;2003;female;5-14 years;0;557.602;0;Hungary2003;;R$ 85.324.771.841;R$ 8.840,00;Millenials
Hungary;2004;male;75+ years;262;218.145;120,1;Hungary2004;;R$ 104.066.609.518;R$ 10.806,00;Silent
Hungary;2004;male;35-54 years;933;1.374.752;67,87;Hungary2004;;R$ 104.066.609.518;R$ 10.806,00;Boomers
Hungary;2004;male;55-74 years;543;896.983;60,54;Hungary2004;;R$ 104.066.609.518;R$ 10.806,00;Silent
Hungary;2004;female;75+ years;146;450.461;32,41;Hungary2004;;R$ 104.066.609.518;R$ 10.806,00;Silent
Hungary;2004;male;25-34 years;233;809.225;28,79;Hungary2004;;R$ 104.066.609.518;R$ 10.806,00;Generation X
Hungary;2004;female;35-54 years;243;1.440.339;16,87;Hungary2004;;R$ 104.066.609.518;R$ 10.806,00;Boomers
Hungary;2004;female;55-74 years;198;1.204.796;16,43;Hungary2004;;R$ 104.066.609.518;R$ 10.806,00;Silent
Hungary;2004;male;15-24 years;111;683.254;16,25;Hungary2004;;R$ 104.066.609.518;R$ 10.806,00;Millenials
Hungary;2004;female;25-34 years;45;781.012;5,76;Hungary2004;;R$ 104.066.609.518;R$ 10.806,00;Generation X
Hungary;2004;female;15-24 years;21;655.267;3,2;Hungary2004;;R$ 104.066.609.518;R$ 10.806,00;Millenials
Hungary;2004;male;5-14 years;5;571.353;0,88;Hungary2004;;R$ 104.066.609.518;R$ 10.806,00;Millenials
Hungary;2004;female;5-14 years;2;544.457;0,37;Hungary2004;;R$ 104.066.609.518;R$ 10.806,00;Millenials
Hungary;2005;male;75+ years;269;222.774;120,75;Hungary2005;0,8;R$ 113.035.361.317;R$ 11.764,00;Silent
Hungary;2005;male;35-54 years;912;1.370.704;66,54;Hungary2005;0,8;R$ 113.035.361.317;R$ 11.764,00;Boomers
Hungary;2005;male;55-74 years;545;906.718;60,11;Hungary2005;0,8;R$ 113.035.361.317;R$ 11.764,00;Silent
Hungary;2005;male;25-34 years;215;816.243;26,34;Hungary2005;0,8;R$ 113.035.361.317;R$ 11.764,00;Generation X
Hungary;2005;female;75+ years;121;460.429;26,28;Hungary2005;0,8;R$ 113.035.361.317;R$ 11.764,00;Silent
Hungary;2005;female;55-74 years;203;1.213.827;16,72;Hungary2005;0,8;R$ 113.035.361.317;R$ 11.764,00;Silent
Hungary;2005;female;35-54 years;214;1.431.293;14,95;Hungary2005;0,8;R$ 113.035.361.317;R$ 11.764,00;Boomers
Hungary;2005;male;15-24 years;80;669.313;11,95;Hungary2005;0,8;R$ 113.035.361.317;R$ 11.764,00;Millenials
Hungary;2005;female;25-34 years;38;786.160;4,83;Hungary2005;0,8;R$ 113.035.361.317;R$ 11.764,00;Generation X
Hungary;2005;female;15-24 years;17;643.025;2,64;Hungary2005;0,8;R$ 113.035.361.317;R$ 11.764,00;Millenials
Hungary;2005;male;5-14 years;5;557.376;0,9;Hungary2005;0,8;R$ 113.035.361.317;R$ 11.764,00;Millenials
Hungary;2005;female;5-14 years;0;531.081;0;Hungary2005;0,8;R$ 113.035.361.317;R$ 11.764,00;Millenials
Hungary;2006;male;75+ years;204;227.029;89,86;Hungary2006;;R$ 115.295.199.392;R$ 12.021,00;Silent
Hungary;2006;male;35-54 years;825;1.366.901;60,36;Hungary2006;;R$ 115.295.199.392;R$ 12.021,00;Boomers
Hungary;2006;male;55-74 years;550;917.547;59,94;Hungary2006;;R$ 115.295.199.392;R$ 12.021,00;Silent
Hungary;2006;female;75+ years;118;469.796;25,12;Hungary2006;;R$ 115.295.199.392;R$ 12.021,00;Silent
Hungary;2006;male;25-34 years;196;820.042;23,9;Hungary2006;;R$ 115.295.199.392;R$ 12.021,00;Generation X
Hungary;2006;female;35-54 years;227;1.421.095;15,97;Hungary2006;;R$ 115.295.199.392;R$ 12.021,00;Boomers
Hungary;2006;female;55-74 years;187;1.224.334;15,27;Hungary2006;;R$ 115.295.199.392;R$ 12.021,00;Silent
Hungary;2006;male;15-24 years;84;659.708;12,73;Hungary2006;;R$ 115.295.199.392;R$ 12.021,00;Millenials
Hungary;2006;female;25-34 years;52;788.769;6,59;Hungary2006;;R$ 115.295.199.392;R$ 12.021,00;Generation X
Hungary;2006;female;15-24 years;15;634.608;2,36;Hungary2006;;R$ 115.295.199.392;R$ 12.021,00;Millenials
Hungary;2006;male;5-14 years;2;543.679;0,37;Hungary2006;;R$ 115.295.199.392;R$ 12.021,00;Millenials
Hungary;2006;female;5-14 years;1;517.602;0,19;Hungary2006;;R$ 115.295.199.392;R$ 12.021,00;Millenials
Hungary;2007;male;75+ years;252;230.464;109,34;Hungary2007;;R$ 139.850.794.387;R$ 14.609,00;Silent
Hungary;2007;male;55-74 years;567;927.533;61,13;Hungary2007;;R$ 139.850.794.387;R$ 14.609,00;Silent
Hungary;2007;male;35-54 years;791;1.364.796;57,96;Hungary2007;;R$ 139.850.794.387;R$ 14.609,00;Boomers
Hungary;2007;female;75+ years;132;478.370;27,59;Hungary2007;;R$ 139.850.794.387;R$ 14.609,00;Silent
Hungary;2007;male;25-34 years;190;820.057;23,17;Hungary2007;;R$ 139.850.794.387;R$ 14.609,00;Generation X
Hungary;2007;female;55-74 years;199;1.235.077;16,11;Hungary2007;;R$ 139.850.794.387;R$ 14.609,00;Silent
Hungary;2007;female;35-54 years;196;1.412.746;13,87;Hungary2007;;R$ 139.850.794.387;R$ 14.609,00;Boomers
Hungary;2007;male;15-24 years;77;652.277;11,8;Hungary2007;;R$ 139.850.794.387;R$ 14.609,00;Millenials
Hungary;2007;female;25-34 years;32;787.885;4,06;Hungary2007;;R$ 139.850.794.387;R$ 14.609,00;Generation X
Hungary;2007;female;15-24 years;12;627.355;1,91;Hungary2007;;R$ 139.850.794.387;R$ 14.609,00;Millenials
Hungary;2007;male;5-14 years;2;531.164;0,38;Hungary2007;;R$ 139.850.794.387;R$ 14.609,00;Generation Z
Hungary;2007;female;5-14 years;0;505.214;0;Hungary2007;;R$ 139.850.794.387;R$ 14.609,00;Generation Z
Hungary;2008;male;75+ years;263;233.660;112,56;Hungary2008;;R$ 157.998.423.132;R$ 16.540,00;Silent
Hungary;2008;male;55-74 years;590;940.519;62,73;Hungary2008;;R$ 157.998.423.132;R$ 16.540,00;Silent
Hungary;2008;male;35-54 years;794;1.360.689;58,35;Hungary2008;;R$ 157.998.423.132;R$ 16.540,00;Boomers
Hungary;2008;female;75+ years;128;486.526;26,31;Hungary2008;;R$ 157.998.423.132;R$ 16.540,00;Silent
Hungary;2008;male;25-34 years;183;815.714;22,43;Hungary2008;;R$ 157.998.423.132;R$ 16.540,00;Generation X
Hungary;2008;female;55-74 years;187;1.248.557;14,98;Hungary2008;;R$ 157.998.423.132;R$ 16.540,00;Silent
Hungary;2008;female;35-54 years;193;1.402.042;13,77;Hungary2008;;R$ 157.998.423.132;R$ 16.540,00;Boomers
Hungary;2008;male;15-24 years;76;645.909;11,77;Hungary2008;;R$ 157.998.423.132;R$ 16.540,00;Millenials
Hungary;2008;female;25-34 years;40;783.195;5,11;Hungary2008;;R$ 157.998.423.132;R$ 16.540,00;Generation X
Hungary;2008;female;15-24 years;18;620.679;2,9;Hungary2008;;R$ 157.998.423.132;R$ 16.540,00;Millenials
Hungary;2008;male;5-14 years;4;520.680;0,77;Hungary2008;;R$ 157.998.423.132;R$ 16.540,00;Generation Z
Hungary;2008;female;5-14 years;0;494.614;0;Hungary2008;;R$ 157.998.423.132;R$ 16.540,00;Generation Z
Hungary;2009;male;75+ years;214;236.367;90,54;Hungary2009;;R$ 130.593.960.612;R$ 13.697,00;Silent
Hungary;2009;male;55-74 years;612;961.155;63,67;Hungary2009;;R$ 130.593.960.612;R$ 13.697,00;Silent
Hungary;2009;male;35-54 years;773;1.356.600;56,98;Hungary2009;;R$ 130.593.960.612;R$ 13.697,00;Boomers
Hungary;2009;male;25-34 years;188;802.616;23,42;Hungary2009;;R$ 130.593.960.612;R$ 13.697,00;Generation X
Hungary;2009;female;75+ years;91;493.507;18,44;Hungary2009;;R$ 130.593.960.612;R$ 13.697,00;Silent
Hungary;2009;male;15-24 years;111;641.509;17,3;Hungary2009;;R$ 130.593.960.612;R$ 13.697,00;Millenials
Hungary;2009;female;55-74 years;212;1.270.295;16,69;Hungary2009;;R$ 130.593.960.612;R$ 13.697,00;Silent
Hungary;2009;female;35-54 years;191;1.390.659;13,73;Hungary2009;;R$ 130.593.960.612;R$ 13.697,00;Boomers
Hungary;2009;female;25-34 years;42;770.068;5,45;Hungary2009;;R$ 130.593.960.612;R$ 13.697,00;Generation X
Hungary;2009;female;15-24 years;19;615.144;3,09;Hungary2009;;R$ 130.593.960.612;R$ 13.697,00;Millenials
Hungary;2009;female;5-14 years;4;485.140;0,82;Hungary2009;;R$ 130.593.960.612;R$ 13.697,00;Generation Z
Hungary;2009;male;5-14 years;3;511.177;0,59;Hungary2009;;R$ 130.593.960.612;R$ 13.697,00;Generation Z
Hungary;2010;male;75+ years;242;238.269;101,57;Hungary2010;0,82;R$ 130.922.638.689;R$ 13.761,00;Silent
Hungary;2010;male;55-74 years;671;983.463;68,23;Hungary2010;0,82;R$ 130.922.638.689;R$ 13.761,00;Silent
Hungary;2010;male;35-54 years;760;1.360.114;55,88;Hungary2010;0,82;R$ 130.922.638.689;R$ 13.761,00;Generation X
Hungary;2010;male;25-34 years;190;780.872;24,33;Hungary2010;0,82;R$ 130.922.638.689;R$ 13.761,00;Generation X
Hungary;2010;female;75+ years;109;499.021;21,84;Hungary2010;0,82;R$ 130.922.638.689;R$ 13.761,00;Silent
Hungary;2010;female;55-74 years;210;1.293.957;16,23;Hungary2010;0,82;R$ 130.922.638.689;R$ 13.761,00;Silent
Hungary;2010;female;35-54 years;170;1.386.313;12,26;Hungary2010;0,82;R$ 130.922.638.689;R$ 13.761,00;Generation X
Hungary;2010;male;15-24 years;77;635.049;12,13;Hungary2010;0,82;R$ 130.922.638.689;R$ 13.761,00;Millenials
Hungary;2010;female;25-34 years;37;748.440;4,94;Hungary2010;0,82;R$ 130.922.638.689;R$ 13.761,00;Generation X
Hungary;2010;female;15-24 years;20;607.500;3,29;Hungary2010;0,82;R$ 130.922.638.689;R$ 13.761,00;Millenials
Hungary;2010;male;5-14 years;2;503.475;0,4;Hungary2010;0,82;R$ 130.922.638.689;R$ 13.761,00;Generation Z
Hungary;2010;female;5-14 years;1;477.532;0,21;Hungary2010;0,82;R$ 130.922.638.689;R$ 13.761,00;Generation Z
Hungary;2011;male;75+ years;200;239.506;83,51;Hungary2011;0,82;R$ 140.782.064.609;R$ 14.827,00;Silent
Hungary;2011;male;55-74 years;632;1.001.836;63,08;Hungary2011;0,82;R$ 140.782.064.609;R$ 14.827,00;Boomers
Hungary;2011;male;35-54 years;751;1.370.341;54,8;Hungary2011;0,82;R$ 140.782.064.609;R$ 14.827,00;Generation X
Hungary;2011;female;75+ years;122;503.846;24,21;Hungary2011;0,82;R$ 140.782.064.609;R$ 14.827,00;Silent
Hungary;2011;male;25-34 years;173;758.588;22,81;Hungary2011;0,82;R$ 140.782.064.609;R$ 14.827,00;Millenials
Hungary;2011;female;55-74 years;229;1.312.734;17,44;Hungary2011;0,82;R$ 140.782.064.609;R$ 14.827,00;Boomers
Hungary;2011;male;15-24 years;87;623.854;13,95;Hungary2011;0,82;R$ 140.782.064.609;R$ 14.827,00;Millenials
Hungary;2011;female;35-54 years;182;1.388.027;13,11;Hungary2011;0,82;R$ 140.782.064.609;R$ 14.827,00;Generation X
Hungary;2011;female;25-34 years;22;727.841;3,02;Hungary2011;0,82;R$ 140.782.064.609;R$ 14.827,00;Millenials
Hungary;2011;female;15-24 years;16;595.635;2,69;Hungary2011;0,82;R$ 140.782.064.609;R$ 14.827,00;Millenials
Hungary;2011;female;5-14 years;3;473.510;0,63;Hungary2011;0,82;R$ 140.782.064.609;R$ 14.827,00;Generation Z
Hungary;2011;male;5-14 years;3;499.293;0,6;Hungary2011;0,82;R$ 140.782.064.609;R$ 14.827,00;Generation Z
Hungary;2012;male;75+ years;233;232.766;100,1;Hungary2012;0,82;R$ 127.856.647.108;R$ 13.525,00;Silent
Hungary;2012;male;55-74 years;655;1.049.911;62,39;Hungary2012;0,82;R$ 127.856.647.108;R$ 13.525,00;Boomers
Hungary;2012;male;35-54 years;683;1.396.201;48,92;Hungary2012;0,82;R$ 127.856.647.108;R$ 13.525,00;Generation X
Hungary;2012;female;75+ years;124;498.354;24,88;Hungary2012;0,82;R$ 127.856.647.108;R$ 13.525,00;Silent
Hungary;2012;male;25-34 years;148;685.537;21,59;Hungary2012;0,82;R$ 127.856.647.108;R$ 13.525,00;Millenials
Hungary;2012;female;55-74 years;219;1.343.763;16,3;Hungary2012;0,82;R$ 127.856.647.108;R$ 13.525,00;Boomers
Hungary;2012;male;15-24 years;82;618.784;13,25;Hungary2012;0,82;R$ 127.856.647.108;R$ 13.525,00;Millenials
Hungary;2012;female;35-54 years;160;1.408.223;11,36;Hungary2012;0,82;R$ 127.856.647.108;R$ 13.525,00;Generation X
Hungary;2012;female;25-34 years;28;664.791;4,21;Hungary2012;0,82;R$ 127.856.647.108;R$ 13.525,00;Millenials
Hungary;2012;female;15-24 years;15;586.456;2,56;Hungary2012;0,82;R$ 127.856.647.108;R$ 13.525,00;Millenials
Hungary;2012;male;5-14 years;2;497.525;0,4;Hungary2012;0,82;R$ 127.856.647.108;R$ 13.525,00;Generation Z
Hungary;2012;female;5-14 years;0;470.870;0;Hungary2012;0,82;R$ 127.856.647.108;R$ 13.525,00;Generation Z
Hungary;2013;male;75+ years;201;234.783;85,61;Hungary2013;0,83;R$ 135.215.704.419;R$ 14.333,00;Silent
Hungary;2013;male;55-74 years;606;1.058.520;57,25;Hungary2013;0,83;R$ 135.215.704.419;R$ 14.333,00;Boomers
Hungary;2013;male;35-54 years;613;1.409.798;43,48;Hungary2013;0,83;R$ 135.215.704.419;R$ 14.333,00;Generation X
Hungary;2013;female;75+ years;106;503.084;21,07;Hungary2013;0,83;R$ 135.215.704.419;R$ 14.333,00;Silent
Hungary;2013;male;25-34 years;107;664.876;16,09;Hungary2013;0,83;R$ 135.215.704.419;R$ 14.333,00;Millenials
Hungary;2013;female;55-74 years;200;1.349.472;14,82;Hungary2013;0,83;R$ 135.215.704.419;R$ 14.333,00;Boomers
Hungary;2013;female;35-54 years;155;1.416.711;10,94;Hungary2013;0,83;R$ 135.215.704.419;R$ 14.333,00;Generation X
Hungary;2013;male;15-24 years;60;608.253;9,86;Hungary2013;0,83;R$ 135.215.704.419;R$ 14.333,00;Millenials
Hungary;2013;female;25-34 years;31;642.913;4,82;Hungary2013;0,83;R$ 135.215.704.419;R$ 14.333,00;Millenials
Hungary;2013;female;15-24 years;12;576.334;2,08;Hungary2013;0,83;R$ 135.215.704.419;R$ 14.333,00;Millenials
Hungary;2013;female;5-14 years;1;471.456;0,21;Hungary2013;0,83;R$ 135.215.704.419;R$ 14.333,00;Generation Z
Hungary;2013;male;5-14 years;0;497.640;0;Hungary2013;0,83;R$ 135.215.704.419;R$ 14.333,00;Generation Z
Hungary;2014;male;75+ years;179;237.767;75,28;Hungary2014;0,83;R$ 140.118.140.455;R$ 14.886,00;Silent
Hungary;2014;male;55-74 years;600;1.063.532;56,42;Hungary2014;0,83;R$ 140.118.140.455;R$ 14.886,00;Boomers
Hungary;2014;male;35-54 years;495;1.422.078;34,81;Hungary2014;0,83;R$ 140.118.140.455;R$ 14.886,00;Generation X
Hungary;2014;male;25-34 years;130;648.134;20,06;Hungary2014;0,83;R$ 140.118.140.455;R$ 14.886,00;Millenials
Hungary;2014;female;75+ years;81;508.688;15,92;Hungary2014;0,83;R$ 140.118.140.455;R$ 14.886,00;Silent
Hungary;2014;female;55-74 years;183;1.351.899;13,54;Hungary2014;0,83;R$ 140.118.140.455;R$ 14.886,00;Boomers
Hungary;2014;male;15-24 years;72;595.596;12,09;Hungary2014;0,83;R$ 140.118.140.455;R$ 14.886,00;Millenials
Hungary;2014;female;35-54 years;152;1.423.878;10,68;Hungary2014;0,83;R$ 140.118.140.455;R$ 14.886,00;Generation X
Hungary;2014;female;25-34 years;23;624.055;3,69;Hungary2014;0,83;R$ 140.118.140.455;R$ 14.886,00;Millenials
Hungary;2014;female;15-24 years;8;564.343;1,42;Hungary2014;0,83;R$ 140.118.140.455;R$ 14.886,00;Millenials
Hungary;2014;male;5-14 years;2;499.483;0,4;Hungary2014;0,83;R$ 140.118.140.455;R$ 14.886,00;Generation Z
Hungary;2014;female;5-14 years;0;473.335;0;Hungary2014;0,83;R$ 140.118.140.455;R$ 14.886,00;Generation Z
Hungary;2015;male;75+ years;221;241.730;91,42;Hungary2015;;R$ 122.879.042.002;R$ 13.087,00;Silent
Hungary;2015;male;55-74 years;496;1.065.443;46,55;Hungary2015;;R$ 122.879.042.002;R$ 13.087,00;Boomers
Hungary;2015;male;35-54 years;472;1.432.703;32,94;Hungary2015;;R$ 122.879.042.002;R$ 13.087,00;Generation X
Hungary;2015;female;75+ years;123;514.721;23,9;Hungary2015;;R$ 122.879.042.002;R$ 13.087,00;Silent
Hungary;2015;male;25-34 years;129;637.775;20,23;Hungary2015;;R$ 122.879.042.002;R$ 13.087,00;Millenials
Hungary;2015;female;55-74 years;181;1.350.675;13,4;Hungary2015;;R$ 122.879.042.002;R$ 13.087,00;Boomers
Hungary;2015;male;15-24 years;69;582.471;11,85;Hungary2015;;R$ 122.879.042.002;R$ 13.087,00;Millenials
Hungary;2015;female;35-54 years;132;1.429.644;9,23;Hungary2015;;R$ 122.879.042.002;R$ 13.087,00;Generation X
Hungary;2015;female;25-34 years;27;610.907;4,42;Hungary2015;;R$ 122.879.042.002;R$ 13.087,00;Millenials
Hungary;2015;female;15-24 years;15;551.149;2,72;Hungary2015;;R$ 122.879.042.002;R$ 13.087,00;Millenials
Hungary;2015;male;5-14 years;2;499.016;0,4;Hungary2015;;R$ 122.879.042.002;R$ 13.087,00;Generation Z
Hungary;2015;female;5-14 years;1;473.285;0,21;Hungary2015;;R$ 122.879.042.002;R$ 13.087,00;Generation Z
Hungary;2016;male;75+ years;214;246.437;86,84;Hungary2016;;R$ 125.816.640.421;R$ 13.448,00;Silent
Hungary;2016;male;55-74 years;495;1.064.355;46,51;Hungary2016;;R$ 125.816.640.421;R$ 13.448,00;Boomers
Hungary;2016;male;35-54 years;450;1.439.105;31,27;Hungary2016;;R$ 125.816.640.421;R$ 13.448,00;Generation X
Hungary;2016;female;75+ years;120;521.024;23,03;Hungary2016;;R$ 125.816.640.421;R$ 13.448,00;Silent
Hungary;2016;male;25-34 years;98;633.114;15,48;Hungary2016;;R$ 125.816.640.421;R$ 13.448,00;Millenials
Hungary;2016;female;55-74 years;161;1.346.205;11,96;Hungary2016;;R$ 125.816.640.421;R$ 13.448,00;Boomers
Hungary;2016;male;15-24 years;58;568.065;10,21;Hungary2016;;R$ 125.816.640.421;R$ 13.448,00;Millenials
Hungary;2016;female;35-54 years;121;1.432.415;8,45;Hungary2016;;R$ 125.816.640.421;R$ 13.448,00;Generation X
Hungary;2016;female;25-34 years;30;602.785;4,98;Hungary2016;;R$ 125.816.640.421;R$ 13.448,00;Millenials
Hungary;2016;female;15-24 years;14;536.865;2,61;Hungary2016;;R$ 125.816.640.421;R$ 13.448,00;Millenials
Iceland;1985;male;15-24 years;7;21.900;31,96;Iceland1985;0,78;R$ 2.939.845.038;R$ 13.357,00;Generation X
Iceland;1985;male;55-74 years;5;16.400;30,49;Iceland1985;0,78;R$ 2.939.845.038;R$ 13.357,00;G.I. Generation
Iceland;1985;male;35-54 years;7;25.800;27,13;Iceland1985;0,78;R$ 2.939.845.038;R$ 13.357,00;Silent
Iceland;1985;male;25-34 years;5;20.500;24,39;Iceland1985;0,78;R$ 2.939.845.038;R$ 13.357,00;Boomers
Iceland;1985;female;55-74 years;4;17.500;22,86;Iceland1985;0,78;R$ 2.939.845.038;R$ 13.357,00;G.I. Generation
Iceland;1985;male;75+ years;1;4.500;22,22;Iceland1985;0,78;R$ 2.939.845.038;R$ 13.357,00;G.I. Generation
Iceland;1985;female;35-54 years;3;25.000;12;Iceland1985;0,78;R$ 2.939.845.038;R$ 13.357,00;Silent
Iceland;1985;female;15-24 years;0;21.200;0;Iceland1985;0,78;R$ 2.939.845.038;R$ 13.357,00;Generation X
Iceland;1985;female;25-34 years;0;19.400;0;Iceland1985;0,78;R$ 2.939.845.038;R$ 13.357,00;Boomers
Iceland;1985;female;5-14 years;0;20.400;0;Iceland1985;0,78;R$ 2.939.845.038;R$ 13.357,00;Generation X
Iceland;1985;female;75+ years;0;6.100;0;Iceland1985;0,78;R$ 2.939.845.038;R$ 13.357,00;G.I. Generation
Iceland;1985;male;5-14 years;0;21.400;0;Iceland1985;0,78;R$ 2.939.845.038;R$ 13.357,00;Generation X
Iceland;1986;female;75+ years;2;6.300;31,75;Iceland1986;;R$ 3.930.518.366;R$ 17.681,00;G.I. Generation
Iceland;1986;male;35-54 years;8;26.400;30,3;Iceland1986;;R$ 3.930.518.366;R$ 17.681,00;Silent
Iceland;1986;male;25-34 years;6;20.700;28,99;Iceland1986;;R$ 3.930.518.366;R$ 17.681,00;Boomers
Iceland;1986;female;55-74 years;5;17.800;28,09;Iceland1986;;R$ 3.930.518.366;R$ 17.681,00;G.I. Generation
Iceland;1986;male;55-74 years;4;16.700;23,95;Iceland1986;;R$ 3.930.518.366;R$ 17.681,00;G.I. Generation
Iceland;1986;male;15-24 years;5;21.700;23,04;Iceland1986;;R$ 3.930.518.366;R$ 17.681,00;Generation X
Iceland;1986;male;75+ years;1;4.400;22,73;Iceland1986;;R$ 3.930.518.366;R$ 17.681,00;G.I. Generation
Iceland;1986;female;35-54 years;3;25.500;11,76;Iceland1986;;R$ 3.930.518.366;R$ 17.681,00;Silent
Iceland;1986;female;25-34 years;1;19.600;5,1;Iceland1986;;R$ 3.930.518.366;R$ 17.681,00;Boomers
Iceland;1986;female;15-24 years;1;20.900;4,78;Iceland1986;;R$ 3.930.518.366;R$ 17.681,00;Generation X
Iceland;1986;male;5-14 years;1;21.700;4,61;Iceland1986;;R$ 3.930.518.366;R$ 17.681,00;Generation X
Iceland;1986;female;5-14 years;0;20.600;0;Iceland1986;;R$ 3.930.518.366;R$ 17.681,00;Generation X
Iceland;1987;female;55-74 years;10;18.100;55,25;Iceland1987;;R$ 5.438.537.482;R$ 24.107,00;G.I. Generation
Iceland;1987;male;75+ years;2;4.600;43,48;Iceland1987;;R$ 5.438.537.482;R$ 24.107,00;G.I. Generation
Iceland;1987;male;55-74 years;5;17.000;29,41;Iceland1987;;R$ 5.438.537.482;R$ 24.107,00;G.I. Generation
Iceland;1987;male;35-54 years;6;27.100;22,14;Iceland1987;;R$ 5.438.537.482;R$ 24.107,00;Silent
Iceland;1987;male;25-34 years;4;21.100;18,96;Iceland1987;;R$ 5.438.537.482;R$ 24.107,00;Boomers
Iceland;1987;male;15-24 years;4;21.700;18,43;Iceland1987;;R$ 5.438.537.482;R$ 24.107,00;Generation X
Iceland;1987;female;25-34 years;2;19.900;10,05;Iceland1987;;R$ 5.438.537.482;R$ 24.107,00;Boomers
Iceland;1987;female;35-54 years;2;26.200;7,63;Iceland1987;;R$ 5.438.537.482;R$ 24.107,00;Silent
Iceland;1987;male;5-14 years;1;21.800;4,59;Iceland1987;;R$ 5.438.537.482;R$ 24.107,00;Generation X
Iceland;1987;female;15-24 years;0;21.000;0;Iceland1987;;R$ 5.438.537.482;R$ 24.107,00;Generation X
Iceland;1987;female;5-14 years;0;20.600;0;Iceland1987;;R$ 5.438.537.482;R$ 24.107,00;Generation X
Iceland;1987;female;75+ years;0;6.500;0;Iceland1987;;R$ 5.438.537.482;R$ 24.107,00;G.I. Generation
Iceland;1988;male;55-74 years;7;17.200;40,7;Iceland1988;;R$ 6.016.168.896;R$ 26.249,00;G.I. Generation
Iceland;1988;male;35-54 years;11;28.000;39,29;Iceland1988;;R$ 6.016.168.896;R$ 26.249,00;Silent
Iceland;1988;male;15-24 years;8;21.900;36,53;Iceland1988;;R$ 6.016.168.896;R$ 26.249,00;Generation X
Iceland;1988;male;25-34 years;4;21.500;18,6;Iceland1988;;R$ 6.016.168.896;R$ 26.249,00;Boomers
Iceland;1988;female;75+ years;1;6.600;15,15;Iceland1988;;R$ 6.016.168.896;R$ 26.249,00;G.I. Generation
Iceland;1988;female;35-54 years;2;26.900;7,43;Iceland1988;;R$ 6.016.168.896;R$ 26.249,00;Silent
Iceland;1988;female;55-74 years;1;18.400;5,43;Iceland1988;;R$ 6.016.168.896;R$ 26.249,00;G.I. Generation
Iceland;1988;female;25-34 years;1;20.600;4,85;Iceland1988;;R$ 6.016.168.896;R$ 26.249,00;Boomers
Iceland;1988;female;15-24 years;0;21.200;0;Iceland1988;;R$ 6.016.168.896;R$ 26.249,00;Generation X
Iceland;1988;female;5-14 years;0;20.600;0;Iceland1988;;R$ 6.016.168.896;R$ 26.249,00;Generation X
Iceland;1988;male;5-14 years;0;21.700;0;Iceland1988;;R$ 6.016.168.896;R$ 26.249,00;Generation X
Iceland;1988;male;75+ years;0;4.600;0;Iceland1988;;R$ 6.016.168.896;R$ 26.249,00;G.I. Generation
Iceland;1989;male;15-24 years;6;21.800;27,52;Iceland1989;;R$ 5.588.533.007;R$ 24.089,00;Generation X
Iceland;1989;female;55-74 years;4;18.500;21,62;Iceland1989;;R$ 5.588.533.007;R$ 24.089,00;G.I. Generation
Iceland;1989;male;35-54 years;6;29.100;20,62;Iceland1989;;R$ 5.588.533.007;R$ 24.089,00;Silent
Iceland;1989;female;75+ years;1;6.700;14,93;Iceland1989;;R$ 5.588.533.007;R$ 24.089,00;G.I. Generation
Iceland;1989;male;55-74 years;2;17.500;11,43;Iceland1989;;R$ 5.588.533.007;R$ 24.089,00;G.I. Generation
Iceland;1989;male;25-34 years;2;21.700;9,22;Iceland1989;;R$ 5.588.533.007;R$ 24.089,00;Boomers
Iceland;1989;female;25-34 years;1;20.900;4,78;Iceland1989;;R$ 5.588.533.007;R$ 24.089,00;Boomers
Iceland;1989;female;15-24 years;0;21.000;0;Iceland1989;;R$ 5.588.533.007;R$ 24.089,00;Generation X
Iceland;1989;female;35-54 years;0;27.800;0;Iceland1989;;R$ 5.588.533.007;R$ 24.089,00;Silent
Iceland;1989;female;5-14 years;0;20.700;0;Iceland1989;;R$ 5.588.533.007;R$ 24.089,00;Generation X
Iceland;1989;male;5-14 years;0;21.700;0;Iceland1989;;R$ 5.588.533.007;R$ 24.089,00;Generation X
Iceland;1989;male;75+ years;0;4.600;0;Iceland1989;;R$ 5.588.533.007;R$ 24.089,00;G.I. Generation
Iceland;1990;male;15-24 years;10;21.400;46,73;Iceland1990;0,8;R$ 6.372.905.073;R$ 27.316,00;Generation X
Iceland;1990;male;55-74 years;8;17.700;45,2;Iceland1990;0,8;R$ 6.372.905.073;R$ 27.316,00;G.I. Generation
Iceland;1990;male;25-34 years;9;21.700;41,47;Iceland1990;0,8;R$ 6.372.905.073;R$ 27.316,00;Boomers
